country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,cluster
Norway,2008.0,100.0,100.0,,58.45,0.67,0.0,140.35,99.524895,118381.93,4.44,36869.99893,69.89543,0.476345013,96944.09561,15.0,323802.0,60.472024,8.468946,NOR,4768654.0,364943671296.0,186.207,0.593,191.226,0.912,83.881,0.4,0.283,0.162,27.481,3.054,0.242,1712.251,8.165,8.388,0.04,-15.787,-5.288,5915.112,28.207,0.028,1.454,127.33,26701.455,141.19,45.914,1.448,8.015,117797.914,1.539,-3.174,-5.45,176.15,0.84,34863.121,166.25,0.595,29.596,2.823,1.203,43.84,92.269,0.44,9193.366,10.818,96.964,208295.297,993.288,0.312,7.804,3.88,4.031,12.793,390.722,29157.074,139.04,81935.43,98.477,69.556,4.446,13.466,395.487,29431.787,140.35,82934.781,99.405,70.404,-13.86,-10.885,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.692,-6.896,114.245,75.493,0.36,23957.506,-3.085,-42.905,282687.031,1348.037,0.255,20.338,1.267,0.4,0.0,2.85,0.035,83.881,0.0,265.757,0.283,0.0,0.226,29607.936,561.737,4.446,13.466,395.487,29431.787,140.35,82934.781,99.405,70.404,4.225,0.001,0.021,0.0,0.0,4.361,0.0,0.004,2.354,0.043,2.566,190.83,0.91,538.01,0.645,0.457;;;;;;;;;;;;,resource_rich
Norway,2009.0,100.0,100.0,,56.72,4.41,0.0,126.49,96.63102,107938.016,4.44,37430.00031,67.78923,-1.727020309,79977.69708,15.0,323802.0,60.472024,8.468946,NOR,4829195.0,370113314816.0,19.16,0.175,225.009,1.087,47.627,0.23,0.176,0.21,39.093,-20.393,-1.665,1345.98,6.5,8.283,0.04,-23.003,-6.488,4497.367,21.719,0.031,1.259,121.99,25260.938,130.97,45.265,-8.104,-45.524,106894.383,1.395,-2.693,-4.477,929.762,4.49,33499.004,161.773,3.428,31.338,-4.212,-1.847,41.993,875.922,4.23,8695.738,4.163,41.354,214247.344,1034.642,3.23,8.135,5.12,-9.897,-40.842,349.879,25942.213,125.28,72450.859,95.655,67.778,-9.692,-41.047,354.441,26190.701,126.48,73395.375,96.572,68.662,-8.98,-7.361,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.845,-0.965,113.28,45.556,0.22,23457.287,-5.468,-73.715,263878.594,1274.321,0.168,21.944,0.725,0.23,0.0,-42.821,-0.543,47.627,0.0,150.052,0.176,0.0,0.14,27120.463,516.214,-9.692,-41.047,354.441,26190.701,126.48,73395.375,96.572,68.662,4.054,0.001,0.022,0.0,0.0,4.453,0.0,0.004,7.01,0.163,2.728,200.862,0.97,564.997,0.741,0.529;;;;;;;;;;;;,resource_rich
Norway,2010.0,100.0,100.0,,56.37,5.12,0.0,117.97,95.84045,102332.45,4.57,41409.99985,65.47019,0.701833824,87693.79007,15.0,323802.0,60.472024,8.468946,NOR,4889747.0,383760924672.0,24.819,0.27,277.376,1.356,71.578,0.35,0.284,0.272,42.878,36.325,2.361,1812.182,8.861,8.18,0.04,-26.732,-5.806,3254.312,15.913,0.032,1.775,130.69,26727.354,123.14,42.535,-3.308,-17.076,102078.367,1.301,5.201,8.413,1059.359,5.18,34804.766,170.186,4.207,34.096,-1.061,-0.446,41.548,981.646,4.8,8496.903,2.64,27.312,217179.688,1061.954,3.898,8.324,5.28,-6.82,-25.861,324.018,23874.445,116.74,66264.836,94.803,64.916,-6.466,-25.49,328.951,24123.947,117.96,67273.594,95.793,65.904,7.55,5.777,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.736,6.498,119.778,69.533,0.34,24495.68,-9.16,-116.722,236740.109,1157.599,0.276,23.997,1.114,0.35,0.0,53.744,0.389,71.578,0.0,227.84,0.284,0.0,0.223,25183.307,499.137,-6.466,-25.49,328.951,24123.947,117.96,67273.594,95.793,65.904,5.195,0.001,0.022,0.0,0.0,4.598,0.0,0.005,-10.031,-0.289,2.44,177.923,0.87,498.949,0.707,0.489;;;;;;;;;;;;,resource_rich
Norway,2011.0,100.0,100.0,,56.71,4.31,0.0,121.9,96.58506,102448.8,3.89,39599.99847,66.30012,0.981434479,100600.5624,15.0,323802.0,60.472024,8.468946,NOR,4953565.0,399420063744.0,-0.88,-0.012,271.393,1.344,68.637,0.34,0.27,0.267,38.355,10.972,0.972,1985.102,9.833,8.075,0.04,-28.372,-4.515,2300.965,11.398,0.032,1.949,122.85,24800.32,125.93,43.443,1.058,5.279,101829.039,1.263,-2.096,-3.567,811.537,4.02,33636.227,166.619,3.192,33.032,-2.229,-0.926,40.621,748.956,3.71,8200.456,-5.357,-56.885,202898.078,1005.069,2.946,8.053,4.83,3.032,7.79,331.808,24281.502,120.28,66983.727,95.513,65.781,3.287,8.847,337.798,24610.559,121.91,68192.812,96.808,66.968,-3.08,-2.507,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.017,-3.613,116.164,54.506,0.27,23450.668,-5.291,-61.252,221324.875,1096.347,0.214,23.029,1.082,0.34,0.0,-2.865,-0.032,68.637,0.0,218.46,0.27,0.0,0.215,25422.094,504.417,3.287,8.847,337.798,24610.559,121.91,68192.812,96.808,66.968,4.938,0.001,0.023,0.0,0.0,4.734,0.0,0.005,45.961,1.1,3.539,260.419,1.29,714.506,1.024,0.702;;;;;;;;;;;;,resource_rich
Norway,2012.0,100.0,100.0,,58.0,2.95,0.0,143.6,97.98704,111982.734,4.14,38490.00168,70.095116,2.703109471,101524.1419,15.0,323802.0,60.472024,8.468946,NOR,5019058.0,410276134912.0,15.125,0.203,308.364,1.548,65.749,0.33,0.226,0.275,32.152,-3.107,-0.306,1898.32,9.528,7.97,0.04,-11.328,-1.291,2013.698,10.107,0.027,1.696,128.36,25574.52,146.18,46.919,11.391,57.458,111948.297,1.37,-0.12,-0.2,516.033,2.59,33157.551,166.42,1.772,29.619,0.445,0.181,40.802,446.299,2.24,8129.425,13.718,137.879,227721.5,1142.947,1.532,7.262,4.7,17.829,56.79,388.598,28236.373,141.72,77424.508,96.949,69.161,17.769,57.658,395.455,28608.953,143.59,78790.75,98.228,70.381,-17.82,-13.883,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,-0.075,116.09,61.765,0.31,23129.805,-7.015,-76.906,203114.062,1019.441,0.212,20.661,1.041,0.33,0.0,-3.835,-0.041,65.749,0.0,207.341,0.226,0.0,0.185,29124.986,561.875,17.769,57.658,395.455,28608.953,143.59,78790.75,98.228,70.381,4.706,0.001,0.024,0.0,0.0,4.862,0.0,0.004,20.655,0.705,4.245,306.83,1.54,845.68,1.053,0.755;;;;;;;;;;;;,resource_rich
Norway,2013.0,100.0,100.0,,57.42,2.85,0.0,130.42,97.86148,103711.92,4.37,39500.0,67.50864,1.034072914,102913.4508,15.0,323802.0,60.472024,8.468946,NOR,5080667.0,414445305856.0,-3.161,-0.049,294.995,1.499,78.73,0.4,0.3,0.286,33.949,-5.248,-0.5,1776.888,9.028,7.873,0.04,50.936,5.148,3002.533,15.255,0.03,1.723,128.13,25219.131,133.14,44.551,-6.728,-37.801,103150.648,1.265,0.306,0.509,535.363,2.72,32855.621,166.928,2.043,31.852,-1.142,-0.466,40.336,407.427,2.07,7939.096,-5.107,-58.366,213472.281,1084.582,1.555,7.697,4.52,-9.586,-39.369,349.23,25221.098,128.14,68736.953,96.245,66.637,-9.115,-38.31,357.146,25669.857,130.42,70295.031,97.957,68.148,-5.01,-3.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.271,1.475,117.565,120.063,0.61,23139.635,-4.781,-48.735,191058.734,970.706,0.458,22.433,1.264,0.4,0.0,21.472,0.223,78.73,0.0,248.808,0.3,0.0,0.241,26205.221,524.074,-9.115,-38.31,357.146,25669.857,130.42,70295.031,97.957,68.148,10.112,0.002,0.027,0.0,0.0,5.257,0.0,0.005,21.512,0.882,5.127,370.03,1.88,1009.023,1.412,0.978;;;;;;;;;;;;,resource_rich
Norway,2014.0,100.0,100.0,,56.9,3.0,0.0,137.94,97.87143,105633.75,3.77,39110.00061,68.88728,1.969544301,97019.18275,15.0,323802.0,60.472024,8.468946,NOR,5137926.0,422933725184.0,-0.31,-0.005,290.804,1.494,48.658,0.25,0.177,0.275,33.93,9.538,0.861,1924.685,9.889,7.785,0.04,-9.703,-1.48,2680.968,13.775,0.028,1.822,125.3,24387.273,140.88,45.891,3.589,18.811,105662.383,1.284,0.375,0.627,572.215,2.94,32611.459,167.555,2.087,30.864,7.586,3.06,43.396,432.081,2.22,8446.151,-0.707,-7.663,209601.859,1076.919,1.576,7.994,4.78,5.719,17.761,366.991,26366.67,135.47,71427.781,96.16,67.6,5.699,18.185,375.33,26847.41,137.94,73050.93,97.913,69.136,-15.58,-12.434,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.802,-3.294,114.271,132.349,0.68,22240.623,2.261,21.95,193201.672,992.656,0.483,21.049,0.808,0.25,0.0,-36.086,-0.456,48.658,0.0,157.252,0.177,0.0,0.149,27419.625,542.885,5.699,18.185,375.33,26847.41,137.94,73050.93,97.913,69.136,18.367,0.005,0.031,0.0,0.0,6.116,0.0,0.006,17.863,0.88,6.006,432.081,2.22,1168.968,1.576,1.106;;;;;;;;;;;;,resource_rich
Norway,2015.0,100.0,100.0,,58.12,2.99,0.0,140.07,97.90997,105580.38,3.77,39490.00168,68.87519,1.967128438,74355.51586,15.0,323802.0,60.472024,8.468946,NOR,5190357.0,430789001216.0,10.585,0.158,318.338,1.652,48.166,0.25,0.175,0.3,33.636,-10.377,-1.026,1707.539,8.863,7.707,0.04,-33.97,-4.679,1752.357,9.095,0.028,1.611,128.35,24728.551,143.0,45.701,1.347,7.312,106003.852,1.277,2.162,3.623,564.508,2.93,32980.098,171.178,2.049,31.112,6.051,2.626,46.022,423.863,2.2,8866.785,7.955,85.667,223989.594,1162.586,1.538,8.365,4.81,1.355,2.76,369.75,26452.9,137.3,71237.969,96.014,67.203,1.645,3.689,379.019,26986.586,140.07,73023.742,97.951,68.888,-14.65,-11.414,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.771,2.023,116.294,132.939,0.69,22405.775,3.046,30.239,197076.109,1022.895,0.483,21.137,0.808,0.25,0.0,-0.04,-0.0,48.166,0.0,155.602,0.175,0.0,0.147,27551.09,550.198,1.645,3.689,379.019,26986.586,140.07,73023.742,97.951,68.888,15.517,0.005,0.036,0.0,0.0,6.952,0.0,0.007,13.442,0.767,6.773,485.516,2.52,1304.886,1.762,1.231;;;;;;;;;;;;,resource_rich
Norway,2016.0,100.0,100.0,,59.39,2.97,0.0,145.16,97.995,106194.95,3.57,38759.99832,69.86629,1.071558977,70460.56053,15.0,323802.0,60.472024,8.468946,NOR,5236591.0,435806535680.0,120.149,1.985,694.632,3.638,43.922,0.23,0.155,0.651,33.101,2.68,0.237,1737.816,9.1,7.639,0.04,-26.04,-2.368,1284.604,6.727,0.027,1.629,131.62,25134.672,148.03,47.008,1.513,8.326,106657.969,1.282,-2.958,-5.064,549.976,2.88,31721.953,166.115,1.946,29.742,-3.62,-1.666,44.356,422.03,2.21,8470.387,-0.25,-2.902,221457.734,1159.684,1.493,7.942,4.9,4.009,12.549,382.3,27271.561,142.81,73005.453,96.474,68.448,4.996,13.39,392.409,27718.414,145.15,74936.031,98.054,70.258,-16.41,-12.468,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.126,-3.635,112.659,120.307,0.63,21513.75,3.086,31.567,201364.219,1054.462,0.426,20.171,0.744,0.23,0.0,-7.905,-0.064,43.922,0.0,142.036,0.155,0.0,0.133,28268.391,558.524,4.996,13.39,392.409,27718.414,145.15,74936.031,98.054,70.258,77.612,0.028,0.064,0.0,0.0,12.167,0.0,0.011,-15.865,-1.108,5.665,402.934,2.11,1081.737,1.425,1.014;;;;;;;;;;;;,resource_rich
Norway,2017.0,100.0,100.0,,61.09,2.93,0.0,145.48,98.025734,105901.33,3.68,37720.00122,69.260994,2.323290208,75496.75406,15.0,323802.0,60.472024,8.468946,NOR,5277396.0,446543691776.0,59.577,2.167,1099.904,5.805,49.267,0.26,0.175,1.035,32.98,4.54,0.413,1802.662,9.513,7.579,0.04,,,,,0.027,1.696,133.11,25222.666,148.27,46.457,0.458,2.558,106317.938,1.256,1.057,1.757,528.67,2.79,31809.531,167.871,1.882,29.919,4.524,2.007,46.363,390.344,2.06,8785.119,6.743,78.198,234562.859,1237.881,1.389,8.263,4.89,-0.309,-3.422,378.877,26977.318,142.37,71792.461,96.021,67.526,1.684,0.801,393.21,27566.623,145.48,74508.406,98.118,70.081,-15.16,-11.389,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.589,-0.663,111.996,130.746,0.69,21221.75,-1.45,-15.285,196911.016,1039.177,0.465,19.961,0.827,0.26,0.0,11.159,0.083,49.267,0.0,156.665,0.175,0.0,0.147,28095.297,561.082,1.684,0.801,393.21,27566.623,145.48,74508.406,98.118,70.081,67.903,0.043,0.106,0.0,0.0,20.152,0.0,0.019,34.877,1.931,7.595,540.039,2.85,1439.218,1.922,1.354;;;;;;;;;;;;,resource_rich
Norway,2018.0,100.0,100.0,,60.75,2.96,0.0,143.06,97.97288,103558.19,3.66,37590.00015,68.85805,1.118828479,82267.80932,15.0,323802.0,60.472024,8.468946,NOR,5312321.0,450245230592.0,-26.069,-1.513,807.821,4.291,37.648,0.2,0.137,0.777,33.096,-2.342,-0.223,1748.865,9.291,7.53,0.04,,,,,0.027,1.681,135.79,25561.33,145.94,46.061,-1.523,-8.543,104010.867,1.227,0.969,1.626,544.018,2.89,31906.523,169.498,1.98,30.676,-3.447,-1.598,44.764,410.367,2.18,8426.525,-1.964,-24.309,228444.812,1213.572,1.494,8.102,4.83,-2.385,-11.198,367.68,26161.822,138.98,69212.641,95.231,66.544,-2.59,-10.169,383.041,26927.967,143.05,72104.352,98.02,69.324,-10.15,-7.475,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.078,3.447,115.443,126.122,0.67,21731.133,-6.146,-63.872,183593.062,975.305,0.459,20.893,0.652,0.2,0.0,-21.171,-0.175,37.648,0.0,122.686,0.137,0.0,0.118,27471.986,552.539,-2.59,-10.169,383.041,26927.967,143.05,72104.352,98.02,69.324,52.339,0.055,0.161,0.0,0.0,30.318,0.0,0.029,35.844,2.662,10.257,728.495,3.87,1930.886,2.652,1.856;;;;;;;;;;;;,resource_rich
Norway,2019.0,100.0,100.0,,62.37,2.76,0.0,131.07,97.93769,96392.5,3.33,35950.00076,67.08509,0.745798219,75719.7529,15.0,323802.0,60.472024,8.468946,NOR,5348285.0,455304839168.0,26.877,1.153,1018.044,5.445,46.744,0.25,0.187,1.054,33.475,-2.325,-0.216,1696.72,9.075,7.479,0.04,,,,,0.03,1.756,133.87,25030.453,133.83,44.325,-6.474,-35.769,96623.469,1.135,-2.408,-4.081,516.053,2.76,30928.984,165.417,2.062,32.01,2.982,1.335,46.099,385.17,2.06,8619.46,-5.713,-69.337,213944.375,1144.235,1.539,8.921,4.48,-9.845,-37.42,330.26,23426.201,125.29,61750.605,93.619,63.908,-7.318,-31.689,351.353,24506.924,131.07,65694.484,97.938,67.99,0.04,0.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.504,-5.2,110.243,123.404,0.66,20612.803,-4.235,-41.306,174635.25,933.999,0.493,21.333,0.808,0.25,0.0,23.92,0.156,46.744,0.0,151.01,0.187,0.0,0.156,25022.975,516.77,-7.318,-31.689,351.353,24506.924,131.07,65694.484,97.938,67.99,72.515,0.116,0.277,1.87,0.01,51.76,0.007,0.054,42.507,4.306,14.564,1032.107,5.52,2723.069,4.125,2.818;;;;;;;;;;;;,resource_rich
Norway,2020.0,100.0,100.0,,,2.2,0.0,152.09,98.57412,103888.89,,,70.96306,-0.717182669,67329.67779,15.0,323802.0,60.472024,8.468946,NOR,5379836.0,449485275136.0,-17.979,-0.979,830.108,4.466,44.611,0.24,0.156,0.801,30.391,-1.079,-0.098,1668.565,8.977,7.435,0.04,,,,,0.026,1.611,133.85,24879.941,154.32,49.442,7.852,40.577,103599.203,1.24,-5.917,-9.789,425.664,2.29,28928.109,155.628,1.484,27.923,-3.393,-1.564,44.535,299.266,1.61,8278.179,-2.366,-27.077,207656.672,1117.159,1.043,7.991,4.69,12.478,39.847,370.107,26357.68,141.8,68795.156,91.887,66.405,13.949,50.365,401.718,28259.227,152.03,74671.102,98.516,72.077,-20.47,-15.293,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.371,-8.127,102.117,118.963,0.64,18981.363,15.427,144.088,200394.125,1078.088,0.415,18.322,0.766,0.24,0.0,-5.215,-0.042,44.611,0.0,142.295,0.156,0.0,0.137,28684.891,557.347,13.949,50.365,401.718,28259.227,152.03,74671.102,98.516,72.077,27.291,0.074,0.351,14.87,0.08,65.26,0.052,0.063,79.385,11.465,26.029,1842.063,9.91,4838.28,6.422,4.67;;;;;;;;;;;;,resource_rich
Sweden,2000.0,100.0,100.0,,39.82,4.77,57.32,83.14,96.71556,72085.086,5.54,53280.0,38.59571,4.766348871,29624.91267,25.0,450295.0,60.128161,18.643501,SWE,8871042.0,303452356608.0,,0.0,0.0,0.0,462.178,4.1,2.823,0.0,44.894,1.238,0.365,3363.521,29.838,184.871,1.64,,0.0,0.0,0.0,1.129,4.578,149.91,16898.803,145.23,37.939,-5.543,-38.249,73473.094,2.148,-7.042,-18.359,537.705,4.77,27318.088,242.34,3.284,37.181,-2.203,-0.182,8.082,54.109,0.48,911.003,,0.0,0.0,0.0,0.331,1.24,6.52,9.615,20.383,232.372,8858.035,78.58,26194.445,54.107,35.652,-5.056,-19.889,409.443,15833.54,140.46,46155.004,96.716,62.819,4.68,3.122,-21.687,-45.037,162.635,6461.473,57.32,18333.246,39.468,24.952,-8.316,-18.542,204.42,298.725,2.65,23043.564,,0.0,0.0,0.0,1.825,31.363,13.082,4.1,0.0,51.947,4.472,462.178,0.0,1474.647,2.823,0.0,2.007,16371.243,651.783,11.229,25.148,246.808,9372.067,83.14,27821.758,57.247,37.867,0.0,0.0,0.003,0.0,0.0,0.333,0.0,0.0,27.654,0.293,1.351,51.854,0.46,152.332,0.317,0.207;;;;;;;;;;;;,resource_rich
Sweden,2001.0,100.0,100.0,,37.38,6.17,72.11,83.32,96.18192,77094.32,5.81,52500.0,35.828453,1.449498618,27247.85773,25.0,450295.0,60.128161,18.643501,SWE,8896748.0,308398096384.0,,0.172,19.364,0.172,424.874,3.78,2.339,0.025,46.782,8.365,2.496,3634.354,32.334,211.313,1.88,,0.0,0.0,0.0,1.163,4.647,154.31,17344.539,161.6,40.183,6.747,43.973,78203.445,2.256,1.741,4.219,693.512,6.17,27713.385,246.559,3.818,35.438,12.823,1.036,9.118,44.96,0.4,1024.849,,0.0,0.0,0.0,0.248,1.31,7.56,0.607,-0.108,232.264,8886.394,79.06,26106.67,48.923,33.383,10.784,39.754,449.197,17470.428,155.43,50490.059,96.182,64.562,-7.29,-4.724,25.81,40.647,203.282,8105.208,72.11,22848.992,44.623,29.217,0.336,0.687,205.107,437.238,3.89,23054.182,,0.0,0.0,0.0,2.407,29.48,12.057,3.78,0.0,-7.833,-1.025,424.874,0.0,1355.209,2.339,0.0,1.733,18163.941,695.756,0.426,-0.892,245.916,9365.22,83.32,27641.064,51.559,35.345,100.0,0.003,0.006,0.0,0.0,0.66,0.0,0.001,5.47,0.065,1.416,53.952,0.48,159.161,0.297,0.204;;;;;;;;;;;;,resource_rich
Sweden,2002.0,100.0,100.0,,35.85,7.44,68.11,71.15,94.92842,71925.88,5.83,54020.00046,32.522167,2.196921062,29899.19525,25.0,450295.0,60.128161,18.643501,SWE,8926011.0,317463789568.0,116.672,0.201,41.819,0.373,468.294,4.18,2.849,0.057,56.237,7.387,2.388,3890.024,34.722,265.516,2.37,,0.0,0.0,0.0,1.616,5.346,152.06,17035.605,146.7,37.696,-6.652,-46.284,72761.773,2.046,1.205,2.972,833.519,7.44,27955.479,249.531,5.072,38.421,1.766,0.161,9.279,62.738,0.56,1039.526,,0.0,0.0,0.0,0.382,1.429,8.25,-16.067,-38.576,193.688,7434.452,66.36,21699.281,45.235,29.822,-10.267,-49.256,399.941,15601.595,139.26,44806.293,94.928,61.579,5.36,3.525,-5.544,-12.509,190.772,7630.508,68.11,21372.619,46.428,29.373,0.206,0.422,205.53,505.265,4.51,23025.93,,0.0,0.0,0.0,3.074,31.646,13.327,4.18,0.0,10.537,1.27,468.294,0.0,1493.103,2.849,0.0,2.052,16435.111,649.472,-14.346,-36.746,209.169,7971.086,71.15,23433.676,48.5,32.206,0.0,-0.0,0.006,0.0,0.0,0.654,0.0,0.001,26.141,0.359,1.775,68.34,0.61,198.818,0.416,0.273;;;;;;;;;;;;,resource_rich
Sweden,2003.0,100.0,100.0,,34.56,9.24,67.42,58.73,93.17527,68647.01,5.57,55200.00076,27.901482,2.30981059,37321.7979,25.0,450295.0,60.128161,18.643501,SWE,8961506.0,326402408448.0,106.459,0.397,85.997,0.771,503.264,4.51,3.331,0.126,68.543,-1.956,-0.679,3798.834,34.043,318.027,2.85,,0.0,0.0,0.0,2.105,5.588,148.22,16539.631,135.39,35.995,-6.195,-40.235,67983.805,1.867,-0.129,-0.321,1031.077,9.24,27808.918,249.21,6.825,40.905,-0.282,-0.026,9.253,81.46,0.73,1032.485,,0.0,0.0,0.0,0.539,1.519,9.28,-19.316,-38.415,155.273,5974.442,53.54,17326.623,39.545,25.486,-9.103,-39.914,360.027,14076.875,126.15,40174.887,93.175,59.095,12.83,8.656,-1.022,-3.16,187.612,7523.289,67.42,20935.363,49.797,30.795,0.187,0.384,205.914,631.59,5.66,22977.598,,0.0,0.0,0.0,4.181,33.799,14.397,4.51,0.0,8.024,1.069,503.264,0.0,1606.52,3.331,0.0,2.363,15107.952,609.237,-16.8,-36.754,172.415,6553.586,58.73,19239.525,43.378,28.3,0.0,-0.0,0.006,0.0,0.0,0.647,0.0,0.001,11.678,0.195,1.969,75.88,0.68,219.738,0.502,0.323;;;;;;;;;;;;,resource_rich
Sweden,2004.0,100.0,100.0,,35.49,6.02,77.49,68.18,96.03138,73592.02,5.54,53590.00015,30.187603,4.336856154,42821.67314,25.0,450295.0,60.128161,18.643501,SWE,9004263.0,341901246464.0,90.34,0.696,162.91,1.467,799.621,7.2,4.751,0.221,48.034,2.883,0.982,3889.801,35.025,112.169,1.01,,0.0,0.0,0.0,0.666,5.27,149.46,16598.805,151.56,38.326,9.087,55.359,73809.125,1.944,-0.358,-0.893,654.135,5.89,27577.67,248.317,3.886,37.363,-0.436,-0.04,9.212,86.626,0.78,1023.106,,0.0,0.0,0.0,0.515,1.386,7.28,13.164,19.321,174.594,6676.837,60.12,19390.096,39.667,26.271,16.438,56.253,416.28,16177.893,145.67,46231.453,96.114,62.637,-2.1,-1.405,15.213,27.165,214.778,8605.923,77.49,23852.869,51.128,32.317,-0.891,-1.834,204.079,455.34,4.1,22664.762,,0.0,0.0,0.0,2.705,30.707,22.987,7.2,0.0,59.667,8.59,799.621,0.0,2552.909,4.751,0.0,3.459,16832.027,664.597,17.825,29.088,201.503,7571.969,68.18,22378.582,44.985,30.32,0.0,-0.0,0.006,0.0,0.0,0.64,0.0,0.001,25.184,0.48,2.449,95.51,0.86,272.027,0.567,0.369;;;;;;;;;;;;,resource_rich
Sweden,2005.0,100.0,100.0,,39.3,4.76,72.38,81.23,96.994385,75121.83,5.26,50209.99908,34.73209,2.85880324,43437.06312,25.0,450295.0,60.128161,18.643501,SWE,9051739.0,354496937984.0,13.239,0.194,183.51,1.661,827.465,7.49,4.73,0.247,43.13,-8.593,-3.01,3536.903,32.015,71.809,0.65,,0.0,0.0,0.0,0.41,4.757,150.97,16678.564,158.36,40.3,1.266,8.413,74351.461,1.898,-4.28,-10.627,525.866,4.76,26259.012,237.69,3.006,35.317,-4.723,-0.435,8.777,66.286,0.6,969.675,,0.0,0.0,0.0,0.379,1.304,6.83,19.501,32.727,207.321,8042.654,72.8,22903.98,45.971,30.805,5.013,19.04,435.32,16969.115,153.6,48092.449,96.994,64.683,-7.39,-4.895,-6.412,-15.044,199.734,7996.253,72.38,22065.807,45.706,29.678,-3.519,-7.182,196.897,387.771,3.51,21752.432,,0.0,0.0,0.0,2.216,29.256,23.909,7.49,0.0,4.011,0.922,827.465,0.0,2641.371,4.73,0.0,3.553,17494.98,673.01,17.67,34.084,235.586,8972.861,81.22,26026.643,51.288,35.005,0.0,-0.0,0.006,0.0,0.0,0.633,0.0,0.001,10.511,0.24,2.69,102.743,0.93,297.15,0.587,0.4;;;;;;;;;;;;,resource_rich
