country,year,Access to electricity (% of population),Access to clean fuels for cooking,Renewable-electricity-generating-capacity-per-capita,Renewable energy share in the total final energy consumption (%),Electricity from fossil fuels (TWh),Electricity from nuclear (TWh),Electricity from renewables (TWh),Low-carbon electricity (% electricity),Primary energy consumption per capita (kWh/person),Energy intensity level of primary energy (MJ/$2017 PPP GDP),Value_co2_emissions_kt_by_country,Renewables (% equivalent primary energy),gdp_growth,gdp_per_capita,Density_(P/Km2),Land Area(Km2),Latitude,Longitude,iso_code,population,gdp,biofuel_cons_change_pct,biofuel_cons_change_twh,biofuel_cons_per_capita,biofuel_consumption,biofuel_elec_per_capita,biofuel_electricity,biofuel_share_elec,biofuel_share_energy,carbon_intensity_elec,coal_cons_change_pct,coal_cons_change_twh,coal_cons_per_capita,coal_consumption,coal_elec_per_capita,coal_electricity,coal_prod_change_pct,coal_prod_change_twh,coal_prod_per_capita,coal_production,coal_share_elec,coal_share_energy,electricity_demand,electricity_demand_per_capita,electricity_generation,electricity_share_energy,energy_cons_change_pct,energy_cons_change_twh,energy_per_capita,energy_per_gdp,fossil_cons_change_pct,fossil_cons_change_twh,fossil_elec_per_capita,fossil_electricity,fossil_energy_per_capita,fossil_fuel_consumption,fossil_share_elec,fossil_share_energy,gas_cons_change_pct,gas_cons_change_twh,gas_consumption,gas_elec_per_capita,gas_electricity,gas_energy_per_capita,gas_prod_change_pct,gas_prod_change_twh,gas_prod_per_capita,gas_production,gas_share_elec,gas_share_energy,greenhouse_gas_emissions,hydro_cons_change_pct,hydro_cons_change_twh,hydro_consumption,hydro_elec_per_capita,hydro_electricity,hydro_energy_per_capita,hydro_share_elec,hydro_share_energy,low_carbon_cons_change_pct,low_carbon_cons_change_twh,low_carbon_consumption,low_carbon_elec_per_capita,low_carbon_electricity,low_carbon_energy_per_capita,low_carbon_share_elec,low_carbon_share_energy,net_elec_imports,net_elec_imports_share_demand,nuclear_cons_change_pct,nuclear_cons_change_twh,nuclear_consumption,nuclear_elec_per_capita,nuclear_electricity,nuclear_energy_per_capita,nuclear_share_elec,nuclear_share_energy,oil_cons_change_pct,oil_cons_change_twh,oil_consumption,oil_elec_per_capita,oil_electricity,oil_energy_per_capita,oil_prod_change_pct,oil_prod_change_twh,oil_prod_per_capita,oil_production,oil_share_elec,oil_share_energy,other_renewable_consumption,other_renewable_electricity,other_renewable_exc_biofuel_electricity,other_renewables_cons_change_pct,other_renewables_cons_change_twh,other_renewables_elec_per_capita,other_renewables_elec_per_capita_exc_biofuel,other_renewables_energy_per_capita,other_renewables_share_elec,other_renewables_share_elec_exc_biofuel,other_renewables_share_energy,per_capita_electricity,primary_energy_consumption,renewables_cons_change_pct,renewables_cons_change_twh,renewables_consumption,renewables_elec_per_capita,renewables_electricity,renewables_energy_per_capita,renewables_share_elec,renewables_share_energy,solar_cons_change_pct,solar_cons_change_twh,solar_consumption,solar_elec_per_capita,solar_electricity,solar_energy_per_capita,solar_share_elec,solar_share_energy,wind_cons_change_pct,wind_cons_change_twh,wind_consumption,wind_elec_per_capita,wind_electricity,wind_energy_per_capita,wind_share_elec,wind_share_energy;;;;;;;;;;;;,continent
Colombia,2005.0,96.8,82.4,211.95,29.08,9.71,0.0,39.64,80.32422,7917.907,2.65,57639.99939,35.05353,4.828761108,3414.465158,46.0,1138910.0,4.570868,-74.297333,COL,42220944.0,394076061696.0,,0.162,3.84,0.162,11.842,0.5,1.001,0.049,159.992,-36.991,-9.136,368.593,15.562,55.186,2.33,10.74,46.443,11342.113,478.875,4.666,4.655,48.2,1141.614,49.94,19.194,-1.54,-5.229,7917.907,0.848,-3.234,-7.354,236.376,9.98,5212.084,220.059,19.984,65.827,5.078,3.115,64.463,175.268,7.4,1526.812,5.078,3.115,1526.812,64.463,14.818,19.283,7.99,2.324,1.852,112.306,933.186,39.4,2659.95,78.895,33.594,2.8,2.125,114.242,946.45,39.96,2705.823,80.016,34.173,-1.74,-3.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.943,-1.333,140.033,5.921,0.25,3316.679,-0.675,-2.19,7633.624,322.299,0.501,41.888,1.606,0.5,0.0,7.709,0.115,11.842,0.0,38.03,1.001,0.0,0.48,1182.825,334.302,2.8,2.125,114.242,946.45,39.96,2705.823,80.016,34.173,19.864,0.004,0.027,0.237,0.01,0.646,0.02,0.008,-4.828,-0.008,0.142,1.184,0.05,3.356,0.1,0.042;;;;;;;;;;;;,South America
Colombia,2006.0,95.79303,83.0,209.72,29.69,10.13,0.0,42.6,80.788925,9024.093,2.62,57689.99863,34.14272,6.716868698,3741.092837,46.0,1138910.0,4.570868,-74.297333,COL,42772912.0,420283842560.0,857.02,1.39,36.279,1.552,12.391,0.53,0.994,0.402,158.98,184.855,28.768,1036.405,44.33,66.397,2.84,10.426,49.929,12363.055,528.804,5.324,11.485,51.55,1205.202,53.34,17.433,15.461,51.685,9024.093,0.918,18.833,41.443,243.846,10.43,6113.735,261.502,19.554,67.749,4.938,3.183,67.647,172.539,7.38,1581.534,4.938,3.183,1581.534,67.647,13.836,17.526,8.48,8.508,8.789,121.094,989.177,42.31,2831.101,79.321,31.373,11.885,10.242,124.484,1003.205,42.91,2910.357,80.446,32.251,-1.79,-3.472,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.778,9.492,149.525,4.91,0.21,3495.797,0.237,0.764,7552.972,323.063,0.394,38.738,1.659,0.53,0.0,3.325,0.053,12.391,0.0,38.788,0.994,0.0,0.43,1247.051,385.987,11.885,10.242,124.484,1003.205,42.91,2910.357,80.446,32.251,-100.0,-0.027,0.0,0.234,0.01,0.0,0.019,0.0,27.287,0.038,0.179,1.403,0.06,4.19,0.112,0.046;;;;;;;;;;;;,South America
Colombia,2007.0,96.019844,83.8,208.15,30.42,9.93,0.0,44.27,81.67896,9058.002,2.44,59180.00031,35.182762,6.738194691,4714.073055,46.0,1138910.0,4.570868,-74.297333,COL,43306592.0,448731316224.0,7.872,0.122,38.653,1.674,12.238,0.53,0.967,0.427,155.138,-11.951,-5.298,901.293,39.032,78.279,3.39,5.605,29.642,12895.163,558.446,6.187,9.95,53.95,1245.769,54.79,17.674,1.628,6.284,9058.002,0.874,0.855,2.236,235.53,10.2,6090.014,263.738,18.617,67.234,5.868,3.97,71.616,151.709,6.57,1653.705,7.291,4.932,1675.931,72.579,11.991,18.257,8.5,3.957,4.005,125.1,1016.012,44.0,2888.695,80.307,31.891,3.984,4.049,128.533,1029.635,44.59,2967.987,81.383,32.766,-0.84,-1.557,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.384,3.564,153.089,5.542,0.24,3535.016,0.699,2.257,7512.019,325.32,0.438,39.026,1.619,0.53,0.0,-2.422,-0.04,12.238,0.0,37.382,0.967,0.0,0.413,1265.165,392.271,3.984,4.049,128.533,1029.635,44.59,2967.987,81.383,32.766,,0.0,0.0,0.231,0.01,0.0,0.018,0.0,-20.785,-0.038,0.141,1.155,0.05,3.258,0.091,0.036;;;;;;;;;;;;,South America
Colombia,2008.0,96.80676,84.6,205.86,29.97,8.77,0.0,46.19,84.04294,9322.767,2.48,59779.99878,33.94141,3.283446186,5472.53653,46.0,1138910.0,4.570868,-74.297333,COL,43815316.0,464038723584.0,1.459,0.024,38.761,1.698,12.324,0.54,0.973,0.416,137.527,32.307,12.61,1178.631,51.642,66.643,2.92,5.15,28.759,13401.818,587.205,5.263,12.643,54.08,1234.272,55.48,17.148,4.132,16.209,9322.767,0.88,4.38,11.552,204.038,8.94,6282.95,275.289,16.114,67.394,1.585,1.135,72.751,131.461,5.76,1660.404,20.13,14.61,1989.912,87.189,10.382,17.81,7.63,4.337,4.615,129.715,1048.492,45.94,2960.489,82.805,31.755,4.195,4.657,133.191,1062.186,46.54,3039.818,83.886,32.606,-1.4,-2.589,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.433,-2.193,150.896,5.934,0.26,3443.914,10.954,35.635,8238.089,360.954,0.469,36.941,1.626,0.54,0.0,0.436,0.007,12.324,0.0,37.109,0.973,0.0,0.398,1266.224,408.48,4.195,4.657,133.191,1062.186,46.54,3039.818,83.886,32.606,,0.0,0.0,0.228,0.01,0.0,0.018,0.0,8.072,0.01,0.152,1.141,0.05,3.458,0.09,0.037;;;;;;;;;;;;,South America
Colombia,2009.0,96.05723,85.4,204.03,30.91,14.77,0.0,41.08,73.55417,9111.861,2.55,62009.99832,31.377745,1.139648645,5193.241458,46.0,1138910.0,4.570868,-74.297333,COL,44313916.0,471326588928.0,118.089,2.006,83.583,3.704,12.186,0.54,0.952,0.917,211.63,-8.019,-4.141,1071.917,47.501,94.101,4.17,-0.945,-5.55,13125.788,581.655,7.348,11.764,55.69,1256.716,56.75,17.322,-1.15,-4.698,9111.861,0.857,2.68,7.378,349.777,15.5,6378.752,282.667,27.313,70.005,15.178,11.042,83.793,246.875,10.94,1890.9,15.976,13.93,2281.861,101.118,19.278,20.752,12.01,-11.533,-15.668,114.047,917.093,40.64,2573.616,71.612,28.245,-5.824,-12.076,121.115,930.859,41.25,2733.109,72.687,29.995,-1.06,-1.903,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316,0.477,151.373,8.801,0.39,3415.935,13.803,49.821,9269.683,410.776,0.687,37.489,3.203,0.54,0.0,96.974,1.577,12.186,0.0,72.273,0.952,0.0,0.793,1280.636,403.782,-5.824,-12.076,121.115,930.859,41.25,2733.109,72.687,29.995,,0.0,0.0,0.226,0.01,0.0,0.018,0.0,7.029,0.01,0.161,1.354,0.06,3.637,0.106,0.04;;;;;;;;;;;;,South America
Colombia,2010.0,96.788994,86.3,208.97,29.75,15.96,0.0,40.66,71.81208,9474.296,2.4,63560.00137,30.092037,4.494658971,6336.709474,46.0,1138910.0,4.570868,-74.297333,COL,44816104.0,489870196736.0,41.526,1.538,116.966,5.242,53.998,2.42,4.018,1.235,229.454,17.698,8.407,1247.483,55.907,90.146,4.04,2.119,12.325,13253.715,593.98,6.708,13.167,59.44,1326.309,60.23,17.167,5.156,20.819,9474.296,0.867,7.242,20.471,396.286,17.76,6764.048,303.138,29.487,71.394,4.366,3.658,87.451,267.091,11.97,1951.338,7.235,7.316,2419.529,108.434,19.874,20.596,13.82,-0.685,-1.477,112.57,892.536,40.0,2511.83,66.412,26.512,2.951,0.348,121.463,947.651,42.47,2710.248,70.513,28.606,-0.79,-1.329,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.553,8.406,159.78,39.048,1.75,3565.227,17.188,70.603,10741.204,481.379,2.906,37.631,3.543,2.42,0.0,10.635,0.341,53.998,0.0,79.063,4.018,0.0,0.834,1343.937,424.601,2.951,0.348,121.463,947.651,42.47,2710.248,70.513,28.606,,0.0,0.0,0.223,0.01,0.0,0.017,0.0,-33.163,-0.054,0.107,0.893,0.04,2.389,0.066,0.025;;;;;;;;;;;;,South America
Colombia,2011.0,96.6936,87.0,217.2,28.91,10.11,0.0,48.81,82.84114,9794.911,2.3,69099.99847,34.515675,6.947891982,7335.166934,46.0,1138910.0,4.570868,-74.297333,COL,45308896.0,521323249664.0,29.053,1.523,149.307,6.765,44.141,2.0,3.241,1.524,151.378,-19.033,-10.641,999.063,45.266,49.659,2.25,15.404,91.498,15128.995,685.478,3.647,10.2,60.17,1327.995,61.7,17.325,4.521,19.196,9794.911,0.851,-1.391,-4.215,248.516,11.26,6597.447,298.923,18.25,67.356,-2.632,-2.302,85.15,168.62,7.64,1879.316,-2.744,-2.975,2327.544,105.458,12.382,19.187,9.34,19.405,21.024,133.595,1068.002,48.39,2948.531,78.428,30.103,20.585,23.411,144.874,1113.247,50.44,3197.464,81.75,32.644,-1.53,-2.543,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.462,8.727,168.507,30.237,1.37,3719.069,16.466,79.264,12373.786,560.643,2.22,37.969,4.4,2.0,0.0,24.181,0.857,44.141,0.0,97.113,3.241,0.0,0.991,1361.764,443.797,20.585,23.411,144.874,1113.247,50.44,3197.464,81.75,32.644,,0.0,0.0,0.221,0.01,0.0,0.016,0.0,7.006,0.007,0.114,0.883,0.04,2.513,0.065,0.026;;;;;;;;;;;;,South America
Colombia,2012.0,97.03217,87.6,216.6,28.9,12.96,0.0,47.58,78.59267,10308.172,2.14,69699.99695,31.746134,3.912635767,8050.255372,46.0,1138910.0,4.570868,-74.297333,COL,45782420.0,541722640384.0,7.579,0.513,158.961,7.278,42.593,1.95,3.092,1.542,179.036,20.532,9.294,1191.731,54.56,73.391,3.36,4.75,32.562,15683.749,718.04,5.328,11.561,62.35,1361.876,63.06,16.348,6.34,28.136,10308.172,0.871,10.171,30.404,304.484,13.94,7193.312,329.327,22.106,69.783,11.168,9.509,94.659,196.364,8.99,2067.583,9.291,9.798,2517.483,115.256,14.256,20.058,11.29,-1.746,-3.129,130.466,1028.998,47.11,2849.696,74.707,27.645,-0.392,-2.268,142.606,1072.901,49.12,3114.861,77.894,30.217,-0.71,-1.139,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.885,11.601,180.108,34.729,1.59,3933.997,3.435,19.259,12666.472,579.902,2.521,38.164,4.712,1.95,0.0,7.086,0.312,42.593,0.0,102.919,3.092,0.0,0.998,1377.385,471.933,-0.392,-2.268,142.606,1072.901,49.12,3114.861,77.894,30.217,,0.0,0.0,0.218,0.01,0.0,0.016,0.0,32.91,0.037,0.15,1.092,0.05,3.285,0.079,0.032;;;;;;;;;;;;,South America
Colombia,2013.0,97.77942,88.45,216.82,32.29,21.71,0.0,50.48,69.92658,10490.081,2.66,76860.00061,29.385107,5.13399352,8218.347844,46.0,1138910.0,4.570868,-74.297333,COL,46237928.0,569534644224.0,4.526,0.329,164.519,7.607,22.709,1.05,1.428,1.568,236.022,7.569,4.13,1269.304,58.69,130.629,6.04,-4.249,-30.511,14869.381,687.529,8.217,12.1,72.16,1560.624,73.51,17.905,2.777,13.107,10490.081,0.852,6.906,22.743,489.425,22.63,7614.319,352.07,30.785,72.586,10.684,10.114,104.773,332.195,15.36,2265.944,14.731,16.978,2859.876,132.235,20.895,21.601,17.35,-6.765,-9.559,120.907,1076.173,49.76,2614.891,67.691,24.927,-5.349,-9.637,132.969,1100.395,50.88,2875.762,69.215,27.414,-1.35,-1.871,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.719,8.5,188.608,26.602,1.23,4079.071,6.672,38.692,13378.493,618.594,1.673,38.885,4.298,1.05,0.0,-8.782,-0.414,22.709,0.0,92.956,1.428,0.0,0.886,1589.82,485.04,-5.349,-9.637,132.969,1100.395,50.88,2875.762,69.215,27.414,,0.0,0.0,0.216,0.01,0.0,0.014,0.0,5.05,0.007,0.157,1.298,0.06,3.397,0.082,0.032;;;;;;;;;;;;,South America
Colombia,2014.0,97.79094,89.1,237.49,32.38,20.99,0.0,48.06,69.60174,10938.481,2.58,79199.99695,28.364685,4.499030001,8114.343921,46.0,1138910.0,4.570868,-74.297333,COL,46677944.0,595158040576.0,3.758,0.286,169.091,7.893,28.922,1.35,1.916,1.546,236.73,5.924,3.477,1331.826,62.167,116.972,5.46,3.913,26.9,15305.501,714.429,7.749,12.176,69.66,1492.354,70.46,16.297,5.267,25.546,10938.481,0.858,6.732,23.703,466.602,21.78,8050.34,375.773,30.911,73.597,8.655,9.068,113.841,305.069,14.24,2438.852,-6.735,-8.906,2642.112,123.328,20.21,22.296,16.68,0.855,0.303,121.21,1012.255,47.25,2596.737,67.059,23.739,1.986,1.843,134.813,1042.891,48.68,2888.142,69.089,26.403,-0.8,-1.148,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916,11.158,199.766,44.561,2.08,4279.662,-1.93,-11.94,12996.58,606.654,2.952,39.125,5.519,1.35,0.0,28.408,1.221,28.922,0.0,118.237,1.916,0.0,1.081,1509.492,510.586,1.986,1.843,134.813,1042.891,48.68,2888.142,69.089,26.403,,0.0,0.0,0.214,0.01,0.0,0.014,0.0,21.875,0.033,0.19,1.5,0.07,4.076,0.099,0.037;;;;;;;;;;;;,South America
Colombia,2015.0,98.1869,89.75,247.42,31.6,27.22,0.0,49.0,64.28759,10259.04,2.53,80230.00336,28.021618,2.955901375,6175.87603,46.0,1138910.0,4.570868,-74.297333,COL,47119728.0,612750917632.0,1.152,0.091,169.436,7.984,29.075,1.37,1.757,1.652,275.362,-7.057,-4.387,1226.237,57.78,149.831,7.06,-3.275,-23.394,14665.512,691.035,9.055,11.953,77.56,1646.02,77.97,19.183,-5.324,-27.183,10259.04,0.789,-7.101,-26.684,606.54,28.58,7408.554,349.089,36.655,72.215,-1.514,-1.723,112.117,380.944,17.95,2379.413,-5.858,-7.225,2464.003,116.103,23.022,23.193,21.47,-0.134,-0.883,120.327,1017.408,47.94,2553.646,61.485,24.892,0.226,-0.498,134.314,1048.181,49.39,2850.486,63.345,27.785,-0.41,-0.529,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.299,-20.574,179.192,75.764,3.57,3802.904,1.534,9.308,13072.264,615.961,4.579,37.069,5.819,1.37,0.0,5.436,0.3,29.075,0.0,123.495,1.757,0.0,1.204,1654.721,483.403,0.226,-0.498,134.314,1048.181,49.39,2850.486,63.345,27.785,,0.0,0.0,0.212,0.01,0.0,0.013,0.0,-2.638,-0.006,0.184,1.486,0.07,3.908,0.09,0.038;;;;;;;;;;;;,South America
Colombia,2016.0,98.4,90.7,246.63,30.74,25.02,0.0,49.54,66.44314,11435.303,2.58,82680.00031,27.708813,2.087382502,5870.777957,46.0,1138910.0,4.570868,-74.297333,COL,47625960.0,625545117696.0,-1.264,-0.101,165.516,7.883,30.656,1.46,1.917,1.447,259.551,9.981,5.767,1334.294,63.547,129.761,6.18,5.493,37.956,15306.596,728.991,8.113,11.668,76.5,1606.267,76.17,16.457,12.663,61.214,11435.303,0.871,16.011,55.891,549.91,26.19,8503.356,404.981,34.384,74.361,7.642,8.567,120.685,333.852,15.9,2534.012,3.288,3.818,2517.979,119.921,20.874,22.16,19.77,4.713,4.926,125.253,1017.512,48.46,2629.932,63.621,22.998,3.956,5.323,139.637,1049.428,49.98,2931.946,65.616,25.639,0.33,0.431,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.191,41.557,220.749,86.297,4.11,4635.05,-11.66,-71.82,11425.304,544.141,5.396,40.533,6.365,1.46,0.0,9.375,0.546,30.656,0.0,133.638,1.917,0.0,1.169,1599.338,544.617,3.956,5.323,139.637,1049.428,49.98,2931.946,65.616,25.639,,0.0,0.0,0.21,0.01,0.0,0.013,0.0,-25.579,-0.048,0.136,1.05,0.05,2.86,0.066,0.025;;;;;;;;;;;;,South America
Colombia,2017.0,98.5,91.2,246.81,32.53,16.07,0.0,61.39,79.25381,11368.834,2.44,74989.99786,32.82906,1.359360868,6376.706716,46.0,1138910.0,4.570868,-74.297333,COL,48351668.0,634046316544.0,-3.955,-0.312,156.585,7.571,29.368,1.42,1.81,1.377,166.178,-23.792,-15.119,1001.581,48.428,65.148,3.15,0.314,2.286,15124.139,731.277,4.014,8.81,78.54,1624.349,78.47,17.329,0.934,5.085,11368.834,0.867,-5.381,-21.793,339.182,16.4,7925.006,383.187,20.9,69.708,-1.972,-2.379,118.305,227.707,11.01,2446.768,-1.998,-2.396,2430.625,117.525,14.031,21.522,13.04,22.527,27.313,152.566,1254.145,60.64,3155.335,77.278,27.754,17.954,26.878,166.515,1283.72,62.07,3443.828,79.1,30.292,0.07,0.089,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.946,-4.295,216.454,46.327,2.24,4476.657,-3.86,-21.002,10819.473,523.14,2.855,39.377,6.357,1.42,0.0,-0.128,-0.008,29.368,0.0,131.464,1.81,0.0,1.156,1622.902,549.702,17.954,26.878,166.515,1283.72,62.07,3443.828,79.1,30.292,,0.013,0.013,0.207,0.01,0.275,0.013,0.002,-93.964,-0.128,0.008,0.0,0.0,0.169,0.0,0.001;;;;;;;;;;;;,South America
Colombia,2018.0,98.5,92.0,247.06,30.72,19.11,0.0,60.08,75.868164,11332.247,2.29,78589.99634,31.99955,2.564324283,6729.583332,46.0,1138910.0,4.570868,-74.297333,COL,49276968.0,650303242240.0,21.629,1.638,186.876,9.209,29.426,1.45,1.854,1.649,187.444,-6.124,-2.966,922.593,45.463,91.726,4.52,-5.091,-37.231,14084.607,694.047,5.779,8.141,78.32,1589.384,78.21,16.953,1.586,8.717,11332.247,0.859,2.408,9.229,375.632,18.51,7963.477,392.416,23.667,70.273,7.602,8.994,127.299,235.81,11.62,2583.344,5.308,6.239,2511.587,123.763,14.857,22.796,14.66,-1.18,-2.682,149.884,1180.876,58.19,3041.659,74.402,26.841,1.698,-0.512,166.003,1211.519,59.7,3368.769,76.333,29.727,0.11,0.14,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.478,3.2,219.654,48.095,2.37,4457.54,1.34,7.008,10758.529,530.148,3.03,39.335,6.764,1.45,0.0,6.405,0.407,29.426,0.0,137.257,1.854,0.0,1.211,1587.151,558.419,1.698,-0.512,166.003,1211.519,59.7,3368.769,76.333,29.727,140.0,0.018,0.032,0.406,0.02,0.644,0.026,0.006,1314.33,0.107,0.115,0.812,0.04,2.332,0.051,0.021;;;;;;;;;;;;,South America
Colombia,2019.0,99.75592,92.5,245.49,30.72,23.84,0.0,54.31,69.49456,11221.787,2.51,81040.00092,29.890343,3.281116805,6424.979492,46.0,1138910.0,4.570868,-74.297333,COL,50187404.0,671028412416.0,4.451,0.41,191.653,9.619,31.283,1.57,1.993,1.708,240.924,17.991,8.179,1068.833,53.642,161.993,8.13,-1.073,-7.451,13680.647,686.596,10.32,9.525,79.09,1575.893,78.78,16.901,0.855,4.774,11221.787,0.839,2.382,9.346,479.005,24.04,8005.239,401.762,30.515,71.337,1.106,1.408,128.708,262.217,13.16,2564.542,1.954,2.419,2514.22,126.182,16.705,22.853,18.98,-3.909,-6.389,143.494,1055.643,52.98,2859.172,67.251,25.479,-1.968,-4.573,161.43,1090.712,54.74,3216.548,69.485,28.663,0.31,0.392,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11,-0.242,219.412,54.795,2.75,4371.863,2.351,12.465,10811.722,542.612,3.491,38.959,7.802,1.57,0.0,15.355,1.039,31.283,0.0,155.46,1.993,0.0,1.385,1569.717,563.192,-1.968,-4.573,161.43,1090.712,54.74,3216.548,69.485,28.663,1000.5,0.316,0.348,2.59,0.13,6.936,0.165,0.062,45.764,0.052,0.167,1.196,0.06,3.326,0.076,0.03;;;;;;;;;;;;,South America
Colombia,2020.0,100.0,93.2,266.33,,27.17,0.0,49.97,64.77833,10064.389,,,30.772787,-6.795758107,5334.556042,46.0,1138910.0,4.570868,-74.297333,COL,50930656.0,622365376512.0,-13.875,-1.335,162.652,8.284,42.214,2.15,2.756,1.616,273.205,-11.487,-6.162,932.245,47.48,183.976,9.37,-36.677,-251.825,8536.529,434.771,12.013,9.263,79.05,1552.11,78.0,18.442,-8.986,-50.606,10064.389,0.824,-9.428,-37.879,534.256,27.21,7144.673,363.883,34.885,70.99,1.957,2.519,131.227,298.249,15.19,2576.577,-1.293,-1.632,2445.488,124.55,19.474,25.601,21.31,-8.449,-12.607,130.887,951.097,48.44,2569.912,62.103,25.535,-8.325,-12.727,148.703,997.238,50.79,2919.716,65.115,29.01,1.05,1.328,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.604,-34.236,185.176,52.032,2.65,3635.85,-11.583,-62.852,9419.877,479.761,3.397,36.126,9.004,2.15,0.0,15.405,1.202,42.214,0.0,176.792,2.756,0.0,1.757,1531.494,512.586,-8.325,-12.727,148.703,997.238,50.79,2919.716,65.115,29.01,44.48,0.153,0.501,3.731,0.19,9.839,0.244,0.098,-84.018,-0.14,0.027,0.196,0.01,0.522,0.013,0.005;;;;;;;;;;;;,South America
Ecuador,2000.0,93.73226,87.8,135.21,19.43,2.82,0.0,7.53,72.753624,8246.84,3.27,22050.0,21.613928,1.091801564,1445.279324,71.0,283561.0,-1.831239,-78.183406,ECU,12626511.0,85978890240.0,,,,,0.0,0.0,0.0,,204.179,33.928,0.004,1.276,0.016,0.0,0.0,,0.0,0.0,0.0,0.0,0.015,10.55,835.544,10.53,11.811,-5.536,-6.102,8246.84,1.211,-8.299,-7.387,237.595,3.0,6464.374,81.622,28.49,78.386,8.915,0.267,3.268,0.0,0.0,258.823,40.0,0.539,149.316,1.885,0.0,3.138,2.15,6.054,1.285,22.506,596.364,7.53,1782.466,71.51,21.614,6.054,1.285,22.506,596.364,7.53,1782.466,71.51,21.614,0.02,0.19,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.905,-7.658,78.338,237.595,3.0,6204.275,6.19,14.639,19888.33,251.12,28.49,75.232,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833.96,104.129,6.054,1.285,22.506,596.364,7.53,1782.466,71.51,21.614,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2001.0,94.02462,88.75,134.56,17.05,3.74,0.0,7.0,65.17691,8211.651,3.35,24250.0,19.692354,4.0156299,1894.616196,71.0,283561.0,-1.831239,-78.183406,ECU,12845523.0,90060701696.0,,,,,0.0,0.0,0.0,,254.098,29.326,0.005,1.622,0.021,0.0,0.0,,0.0,0.0,0.0,0.0,0.02,11.0,856.33,10.98,11.972,1.3,1.354,8211.651,1.171,3.784,3.088,309.836,3.98,6594.583,84.711,36.248,80.308,1.779,0.058,3.326,0.0,0.0,258.937,14.286,0.269,167.737,2.155,0.0,3.153,2.79,-7.102,-1.734,20.772,544.937,7.0,1617.068,63.752,19.692,-7.102,-1.734,20.772,544.937,7.0,1617.068,63.752,19.692,0.02,0.182,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.862,3.026,81.364,309.836,3.98,6334.025,1.464,3.677,19835.51,254.797,36.248,77.135,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.773,105.483,-7.102,-1.734,20.772,544.937,7.0,1617.068,63.752,19.692,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
Ecuador,2002.0,94.30939,89.8,132.83,17.1,4.1,0.0,7.45,64.50217,7965.1455,3.48,24170.00008,21.095179,4.096776659,2172.101877,71.0,283561.0,-1.831239,-78.183406,ECU,13070617.0,94404509696.0,,,,,0.0,0.0,0.0,,262.489,7.972,0.002,1.721,0.022,0.0,0.0,,0.0,0.0,0.0,0.0,0.022,11.87,908.144,11.81,13.181,-1.302,-1.374,7965.146,1.103,-3.026,-2.564,333.573,4.36,6284.884,82.147,36.918,78.905,-60.188,-2.002,1.324,36.724,0.48,101.312,-37.5,-0.808,103.03,1.347,4.064,1.272,3.1,6.415,1.19,21.962,569.981,7.45,1680.262,63.082,21.095,6.415,1.19,21.962,569.981,7.45,1680.262,63.082,21.095,0.06,0.505,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.692,-0.563,80.801,296.849,3.88,6181.851,-3.813,-9.716,18750.564,245.081,32.854,77.611,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.553,104.109,6.415,1.19,21.962,569.981,7.45,1680.262,63.082,21.095,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0;;;;;;;;;;;;,South America
